date,tmin,tmax
2026-03-17,9.0,19.0
2026-03-18,7.0,19.0
2026-03-19,6.0,17.0
2026-03-20,8.0,17.0
2026-03-21,8.8,17.0
2026-03-22,11.0,16.0
2026-03-23,7.0,17.0
2026-03-24,8.0,17.0
2026-03-25,7.0,19.0
2026-03-26,7.0,14.0
2026-03-27,8.0,13.0
2026-03-28,7.0,16.0
2026-03-29,10.0,14.0
2026-03-30,6.0,17.0
2026-03-31,7.0,16.0
2026-04-01,7.0,13.0
2026-04-02,7.0,16.0
2026-04-03,10.0,17.0
2026-04-04,10.0,19.0
2026-04-05,7.0,20.0
2026-04-06,6.0,21.0
2026-04-07,9.0,29.0
2026-04-08,12.0,27.0
2026-04-09,9.0,25.0
2026-04-10,10.0,26.0
2026-04-11,10.0,24.0
2026-04-12,16.0,25.0
2026-04-13,15.0,19.0
2026-04-14,13.0,16.0
2026-04-15,12.0,15.0
2026-04-16,12.0,21.0
2026-04-17,9.0,22.0
2026-04-18,10.0,21.0
2026-04-19,10.0,24.0
2026-04-20,10.0,23.0
2026-04-21,12.0,22.0
2026-04-22,12.0,23.0
2026-04-23,15.0,20.0
2026-04-24,12.0,20.0
2026-04-25,10.0,20.0
2026-04-26,13.0,20.0
2026-04-27,14.0,21.0
2026-04-28,14.4,22.2
2026-04-29,16.0,27.0
2026-04-30,15.0,24.0
2026-05-01,16.1,19.3
2026-05-02,13.9,20.7
2026-05-03,11.0,27.0
2026-05-04,15.0,29.0
2026-05-05,16.0,26.0
2026-05-06,17.0,18.0
2026-05-07,15.0,20.0
2026-05-08,15.0,22.0
2026-05-09,15.0,25.0
2026-05-10,14.0,25.0
2026-05-11,12.0,27.0
2026-05-12,13.0,24.0
2026-05-13,14.0,26.0
2026-05-14,11.0,24.0
2026-05-15,15.0,26.0
2026-05-16,14.0,20.0
2026-05-17,13.0,21.0
2026-05-18,9.0,22.0
2026-05-19,9.0,24.0
2026-05-20,10.0,27.0
2026-05-21,11.0,25.0
2026-05-22,12.0,24.0
2026-05-23,13.0,27.0
2026-05-24,12.0,25.0
2026-05-25,15.0,27.0
2026-05-26,14.0,27.0
2026-05-27,14.0,28.0
2026-05-28,15.0,27.0
2026-05-29,14.0,27.0
2026-05-30,15.0,28.0
2026-05-31,16.0,27.0
2026-06-01,17.0,28.0
2026-06-02,14.0,34.0
2026-06-03,19.0,28.0
2026-06-04,17.0,26.0
2026-06-05,17.0,27.0
2026-06-06,17.0,27.0
2026-06-07,18.0,27.0
2026-06-08,22.0,31.0
2026-06-09,19.0,31.0
2026-06-10,20.0,29.0
2026-06-11,19.0,26.0
2026-06-12,15.0,27.0
2026-06-13,16.0,27.0
2026-06-14,16.0,34.0
2026-06-15,21.0,31.0
2026-06-16,20.0,27.0
2026-06-17,17.0,28.0
2026-06-18,19.0,33.0
2026-06-19,20.0,33.0
2026-06-20,20.0,31.0
2026-06-21,20.0,32.0
2026-06-22,19.0,34.0
2026-06-23,19.0,32.0
2026-06-24,20.0,34.0
2026-06-25,21.0,31.0
2026-06-26,20.0,32.0
2026-06-27,21.0,32.0
2026-06-28,22.0,32.0
2026-06-29,22.0,32.0
2026-06-30,23.0,31.0
2026-07-01,23.0,34.0
2026-07-02,24.0,33.0
2026-07-03,23.0,31.0
2026-07-04,22.0,32.0
2026-07-05,20.0,29.0
2026-07-06,18.0,30.0
2026-07-07,19.0,34.0
2026-07-08,18.0,34.0
2026-07-09,21.0,37.0
2026-07-10,18.0,35.0
2026-07-11,22.0,40.0
2026-07-12,23.0,37.0
2026-07-13,20.0,33.0
2026-07-14,23.0,44.0
2026-07-15,23.0,35.0
2026-07-16,23.0,41.0
2026-07-17,24.0,44.0
2026-07-18,21.0,37.0
2026-07-19,25.0,46.0
2026-07-20,23.0,37.0
2026-07-21,25.0,46.0
